key,type1,type2,attributes/2,attributes/3,attributes/4,attributes/5,attributes/6,attributes/7,attributes/8,attributes/9,attributes/10,attributes/11,attributes/12,attributes/13,attributes/14,attributes/15,attributes/16,attributes/17,attributes/18,attributes/19,attributes/20,attributes/21,attributes/22,attributes/23,attributes/label,attributes/size,attributes/color
90,Sistemq informazione nazionale sull'agricoltura biologica,Italy,Policy makers and governmental organizations,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistemq informazione nazionale sull'agricoltura biologica,4,#cfe39e
96,Global warming Blog,Estonia,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Global warming Blog,4,#d0e4a2
114,Weather portal,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weather portal,4,#d0e4a2
123,Prof. Magdalena Fikus,Poland,Personal websites,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,Prof. Magdalena Fikus,4,#ecd078
124,Dr Marek Banaszkiewicz,Poland,Personal websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Dr Marek Banaszkiewicz,4,#ecd078
134,Gabinete de História Economica e Social - ISEG,Portugal,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Gabinete de História Economica e Social - ISEG,4,#3c8686
148,Université de technologie de Compiègne - Service Communication et culture technologiques,France,Universities and secondary schools,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Université de technologie de Compiègne - Service Communication et culture technologiques,4,#c02943
152,Kieleckie Science Festival,Poland,Network of organizations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Kieleckie Science Festival,4,#ecd078
153,Science et Avenir,France,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Science et Avenir,4,#c02943
168,"Department of Excited State Spectroscopy, Institute of Low Temperature and Structure Research  Polish Academy of Sciences",Poland,Research centers,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Department of Excited State Spectroscopy, Institute of Low Temperature and Structure Research  Polish Academy of Sciences",4,#ecd078
184,E-learning pandémie de grippe,Belgium,Portal or other independent Websites,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,E-learning pandémie de grippe,4,#d99ea0
188,László Radácsi,Hungary,Personal websites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,László Radácsi,4,#744557
192,Psicobiologia,Italy,personal websites,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Psicobiologia,4,#cfe39e
220,Akademia Ekonomiczna w Poznaniu ,Poland,Universities and secondary schools,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Akademia Ekonomiczna w Poznaniu ,4,#ecd078
229,Centro di eccellenza delle scienze dell'invecchiamento,Italy,Research centers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Centro di eccellenza delle scienze dell'invecchiamento,4,#cfe39e
230,CCSTI - Agora des sciences - 13 Marseille,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCSTI - Agora des sciences - 13 Marseille,4,#c02943
241,Ajujaht,Estonia,Events/projects,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ajujaht,4,#d0e4a2
245,"Gdynia Aquarium, Sea Fisheries Institute",Poland,Science centres and museums,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Gdynia Aquarium, Sea Fisheries Institute",4,#ecd078
250,Arvutimaailm,Estonia,Media,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Arvutimaailm,4,#d0e4a2
253,Ambernet sp. z o.o.,Poland,Companies,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ambernet sp. z o.o.,4,#ecd078
265,Antiche ville ,Italy,science centres and museums,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Antiche ville ,4,#cfe39e
282,Archimede,Italy,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archimede,4,#cfe39e
283,Archipel des sciences -97 Lamentin,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archipel des sciences -97 Lamentin,4,#c02943
290,Armenian Marketing Association ,Armenia,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Armenian Marketing Association ,4,#d95b43
318,Center for Health Services Research and Development  AUA,Armenia,Research centers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Center for Health Services Research and Development  AUA,4,#d95b43
323,Association Française pour l'Avancement des Sciences,France,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Association Française pour l'Avancement des Sciences,4,#c02943
327,"Faculty Of Sciences, Dept. Of Biophysics Palacky University Olomouc",Czech Republic,Universities and secondary schools,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Faculty Of Sciences, Dept. Of Biophysics Palacky University Olomouc",4,#79bd9b
329,Bay Area Friends of Armenia,Armenia,NGO-CSO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bay Area Friends of Armenia,4,#d95b43
334,Centre for Innovations - BAS,Bulgaria,Advisory bodies,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Centre for Innovations - BAS,4,#aad7a7
337,Institute of Folklore - BAS,Bulgaria,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Institute of Folklore - BAS,4,#aad7a7
343,Business Council for Sustainable development in Hungary,Hungary,NGO-CSO,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Business Council for Sustainable development in Hungary,4,#744557
348,Nauka.bg,Bulgaria,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nauka.bg,4,#aad7a7
354,BIOEDIL,Italy,Media,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,BIOEDIL,4,#cfe39e
361,Bio-mens,Belgium,Portal or other independent Websites,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bio-mens,4,#d99ea0
371,NZBA New Zealand Biotechnology Association,International,International,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NZBA New Zealand Biotechnology Association,4,#08486b
391,British Council - Bulgaria,International,International,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,British Council - Bulgaria,4,#08486b
392,Bristish Council in Estonia,International,International,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Bristish Council in Estonia,4,#08486b
394,Brussels Innova 2008,Belgium,Events/projects,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brussels Innova 2008,4,#d99ea0
425,CENSIS,Italy,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,CENSIS,4,#cfe39e
445,Wroclaw University of Technology,Poland,Universities and secondary schools,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,Wroclaw University of Technology,4,#ecd078
449,Virtual chemistry laboratory,Bulgaria,Personal websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Virtual chemistry laboratory,4,#aad7a7
452,Čikom,Montenegro,Companies,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Čikom,4,#d9b59f
458,Center of Information Technology of the University of Montenegro,Montenegro,Research centers,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Center of Information Technology of the University of Montenegro,4,#d9b59f
461,Cité de la Mer Cherbourg Octeville,France,Science centres and museums,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cité de la Mer Cherbourg Octeville,4,#c02943
463,Cittadella Mediterranea della scienza,Italy,subnational and local actors,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cittadella Mediterranea della scienza,4,#cfe39e
474,Conservatoire national des Arts et Métiers des Pays de la Loire - Mission Diffusion de la CST ,France,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Conservatoire national des Arts et Métiers des Pays de la Loire - Mission Diffusion de la CST ,4,#c02943
492,"""Counterpart International Inc."", Representation In Armenia",International,International,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"""Counterpart International Inc."", Representation In Armenia",4,#08486b
494,University of Perugia-Centro di ricerca per le biomasse,Italy,universities and secondary schools,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,University of Perugia-Centro di ricerca per le biomasse,4,#cfe39e
507,Secção Autonoma de Ciências Sociais  Juridicas e Politicas,Portugal,Policy makers and governmental organizations,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Secção Autonoma de Ciências Sociais  Juridicas e Politicas,4,#3c8686
511,Centre for theoretical study at the Charles University,Czech Republic,Research centers,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Centre for theoretical study at the Charles University,4,#79bd9b
514,Direction des Musées de France,France,Policy makers and governmental organizations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Direction des Musées de France,4,#c02943
519,Virtual Herbarium,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Virtual Herbarium,4,#d0e4a2
523,State Archive of Montenegro,Montenegro,Policy makers and Governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,State Archive of Montenegro,4,#d9b59f
530,declarativa.pt,Portugal,Companies,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,declarativa.pt,4,#3c8686
546,e-gazzette,Italy,Media,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e-gazzette,4,#cfe39e
556,ECOGLOBE LTD,Armenia,Companies,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECOGLOBE LTD,4,#d95b43
567,Educambiente tv,Italy,Media,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Educambiente tv,4,#cfe39e
578,Geological Survey of Estonia,Estonia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Geological Survey of Estonia,4,#d0e4a2
591," High School of Electrical Engineering, Podgorica",Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0," High School of Electrical Engineering, Podgorica",4,#d9b59f
611,Mining Portal,Estonia,Portal or other independent Websites,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mining Portal,4,#d0e4a2
627,Hirundo,Estonia,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hirundo,4,#d0e4a2
633,European Educational Regional Academy,Armenia,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,European Educational Regional Academy,4,#d95b43
637,Science & the city,International,International,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Science & the city,4,#08486b
640,European Science Fondation,International,International,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,European Science Fondation,4,#08486b
665,Europlanetarium,Belgium,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Europlanetarium,4,#d99ea0
683,Podlaskie Science Festival,Poland,Network of organizations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Podlaskie Science Festival,4,#ecd078
726,Foodhunt,Belgium,Events/projects,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Foodhunt,4,#d99ea0
727,For Planet,Italy,NGO-CSO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,For Planet,4,#cfe39e
731,FOOD PROCESSING INDUSTRY monthly magazine ,Bulgaria,Media,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOOD PROCESSING INDUSTRY monthly magazine ,4,#aad7a7
742,Fundacje.org,Poland,Portal or other independent Websites,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,Fundacje.org,4,#ecd078
748,FWO,Belgium,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,FWO,4,#d99ea0
749,Faculty of Marine Studies,Montenegro,Universities and secondary schools,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Faculty of Marine Studies,4,#d9b59f
752,GastroNet,Italy,Portal or other independent Websites,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GastroNet,4,#cfe39e
756,Gender Index Project,Poland,Events/projects,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Gender Index Project,4,#ecd078
762,"National Educational Programme in Physics Online ""Physics through my eyes""",Bulgaria,Events/projects,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"National Educational Programme in Physics Online ""Physics through my eyes""",4,#aad7a7
767,Faculty of Civil Engineering,Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Faculty of Civil Engineering,4,#d9b59f
770, Pljevlja High School,Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, Pljevlja High School,4,#d9b59f
776,GM-foorumi,Finland,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GM-foorumi,4,#b7e0d5
781,Ministry of Economic Development,Montenegro,Policy makers and Governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ministry of Economic Development,4,#d9b59f
786,"Ministry of Health, Labor and Social Welfare",Montenegro,Policy makers and Governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ministry of Health, Labor and Social Welfare",4,#d9b59f
787,Progetto Genoma,Italy,Policy makers and governmental organizations,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Progetto Genoma,4,#cfe39e
798,"""H2 ECOnomy"" CJSC",Armenia,Companies,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""H2 ECOnomy"" CJSC",4,#d95b43
801,HAAGA-HELIA University of Applied Sciences ,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,HAAGA-HELIA University of Applied Sciences ,4,#b7e0d5
809,LUMA Centre,Finland,Universities and secondary schools,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,LUMA Centre,4,#b7e0d5
820,Tuhala Nature Reserv,Estonia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuhala Nature Reserv,4,#d0e4a2
830,"Institute of Bioorganic Chemistry, Polish Academy of Sciences",Poland,Research centers,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Institute of Bioorganic Chemistry, Polish Academy of Sciences",4,#ecd078
848,Instituto de Linguística Teórica e Computacional,Portugal,Research centers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instituto de Linguística Teórica e Computacional,4,#3c8686
854,Institute for Engineering of Polymer Materials and Dies ,Poland,Research centers,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Institute for Engineering of Polymer Materials and Dies ,4,#ecd078
860,Institute of Natural Fibers,Poland,Research centers,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Institute of Natural Fibers,4,#ecd078
873,the Society of Innovative Teachers in Bulgaria ,Bulgaria,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,the Society of Innovative Teachers in Bulgaria ,4,#aad7a7
885,"Military University of Technology, Institute of Optoelectronics",Poland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Military University of Technology, Institute of Optoelectronics",4,#ecd078
886,Instituto Politécnico do Cávado e do Ave,Portugal,Universities and secondary schools,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instituto Politécnico do Cávado e do Ave,4,#3c8686
889,Instituto Piaget,Portugal,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Instituto Piaget,4,#3c8686
892,Institute for Physical Research,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Institute for Physical Research,4,#d95b43
894,IPS,Belgium,Media,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,IPS,4,#d99ea0
911,Istituto Sviluppo sostenibile Italia,Italy,Research centers,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Istituto Sviluppo sostenibile Italia,4,#cfe39e
914,Institute for Strategic Studies and Prognosis,Montenegro,NGO-CSO,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Institute for Strategic Studies and Prognosis,4,#d9b59f
916,Chiaramente scienza,Italy,Events/projects,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chiaramente scienza,4,#cfe39e
952,Science Adventure,Estonia,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Science Adventure,4,#d0e4a2
953,Estonian Association of Chemical Industry,Estonia,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Estonian Association of Chemical Industry,4,#d0e4a2
958,Society of Environmental Education,Estonia,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Society of Environmental Education,4,#d0e4a2
963,Urząd Miasta i Gminy Kłodawa,Poland,Subnational and local actors,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Urząd Miasta i Gminy Kłodawa,4,#ecd078
976,National Center for Educational Technologies,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,National Center for Educational Technologies,4,#d95b43
990,KyotoTarget,Italy,Companies,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KyotoTarget,4,#cfe39e
991,La città dei bambini,Italy,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,La città dei bambini,4,#cfe39e
1002,CCSTI La Turbine Rhône-Alpes ,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCSTI La Turbine Rhône-Alpes ,4,#c02943
1017,Network of Life learning centres,Italy,network of organizations,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Network of Life learning centres,4,#cfe39e
1050,Institute of Mechanics,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Institute of Mechanics,4,#d95b43
1062,Melting Pot,Italy,Media,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Melting Pot,4,#cfe39e
1071,International Forum for Women,Poland,NGO-CSO,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,International Forum for Women,4,#ecd078
1072,Invention and Research Centre Ltd.,Hungary,Companies,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Invention and Research Centre Ltd.,4,#744557
1077,Mikkeli University of Applied Sciences,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Mikkeli University of Applied Sciences,4,#b7e0d5
1085,Ministry of Sports and Youth Affaires of RA ,Armenia,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ministry of Sports and Youth Affaires of RA ,4,#d95b43
1090,National Museum,Montenegro,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Museum,4,#d9b59f
1091,Mobiel 21,Belgium,NGO-CSO,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mobiel 21,4,#d99ea0
1110,MTEL,Montenegro,Companies,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,MTEL,4,#d9b59f
1111,Faculty of Metallurgy and Technology,Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Faculty of Metallurgy and Technology,4,#d9b59f
1117,Musée de la Mer Biarritz,France,Science centres and museums,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Musée de la Mer Biarritz,4,#c02943
1131,Muséum d'histoire naturelle Grenoble,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Muséum d'histoire naturelle Grenoble,4,#c02943
1133,Muséum d'histoire naturelle Toulon,France,Science centres and museums,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Muséum d'histoire naturelle Toulon,4,#c02943
1151,Nanoco,Poland,Companies,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Nanoco,4,#ecd078
1184,Hungarian Natural History Museum,Hungary,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hungarian Natural History Museum,4,#744557
1185,Niaba The Netherlands' Biotech Industry Association,International,International,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Niaba The Netherlands' Biotech Industry Association,4,#08486b
1193,National Museum of Natural History in Sofia (NMNHS),Bulgaria,Science centres and museums,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,National Museum of Natural History in Sofia (NMNHS),4,#aad7a7
1223,Computer Assisted Education and Information Technology Centre,Poland,Subnational and local actors,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Computer Assisted Education and Information Technology Centre,4,#ecd078
1227,"Botanical Garden, Polish Academy of Sciences",Poland,Science centres and museums,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Botanical Garden, Polish Academy of Sciences",4,#ecd078
1251,Akademia Pomorska w Słupsku,Poland,Universities and secondary schools,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Akademia Pomorska w Słupsku,4,#ecd078
1265,Pedagogical Center of Montenegro,Montenegro,advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Pedagogical Center of Montenegro,4,#d9b59f
1282,Geosciences Animation (51),France,Science centres and museums,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Geosciences Animation (51),4,#c02943
1291,Planetario,Italy,subnational and local actors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Planetario,4,#cfe39e
1294,Planicom (SPIRAL),Belgium,Events/projects,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Planicom (SPIRAL),4,#d99ea0
1299,Natural History Museum,Montenegro,Science centres and museums,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Natural History Museum,4,#d9b59f
1308,BIS Polskie Radio,Poland,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,BIS Polskie Radio,4,#ecd078
1322,ZANG Armenian Legal Socialization Project,Armenia,Events/projects,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ZANG Armenian Legal Socialization Project,4,#d95b43
1324,"Prosme"" Promotion of Small And Medium Enterprises""",International,International,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Prosme"" Promotion of Small And Medium Enterprises""",4,#08486b
1338,Belgium Museum of radiology,Belgium,Science centres and museums,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Belgium Museum of radiology,4,#d99ea0
1340,Rovaniemi University of Applied Sciences,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Rovaniemi University of Applied Sciences,4,#b7e0d5
1344,"Red Hot Production Telesaated, filmitootmine",Estonia,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Red Hot Production Telesaated, filmitootmine",4,#d0e4a2
1366,Conseil de l'Environnement de la Région de Bruxelles-Capitale,Belgium,Advisory bodies,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Conseil de l'Environnement de la Région de Bruxelles-Capitale,4,#d99ea0
1376,Kancelarie patentowe - Wielkopolska,Poland,Personal websites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Kancelarie patentowe - Wielkopolska,4,#ecd078
1378,Sagadi Forest Museum,Estonia,Science centres and museums,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sagadi Forest Museum,4,#d0e4a2
1425,Seismological Bureau,Montenegro,Research centers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Seismological Bureau,4,#d9b59f
1427,Semmelweis Doctors’ History museum,Hungary,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Semmelweis Doctors’ History museum,4,#744557
1428,Sénat,France,Advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sénat,4,#c02943
1433,SFRS/CERIMES,France,Policy makers and governmental organizations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SFRS/CERIMES,4,#c02943
1434,SSCI Swiss Society of Chemical Industries,International,International,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SSCI Swiss Society of Chemical Industries,4,#08486b
1440,SIK - The Swedish Institute for Food and Biotechnology,International,International,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIK - The Swedish Institute for Food and Biotechnology,4,#08486b
